score	X_name	y_name
0.2720031598292727	SC	affect
0.4138001461247178	SC	affect
0.1169151601300655	SC	affect
0.07163317631461473	SC	affect
0.2463479725387164	SC	affect
0.1997432693239817	SC	affect
0.2596677876718906	SC	affect
-0.05759680411859014	SC	affect
0.234355377972094	SC	affect
0.2069864051264347	SC	affect
0.2480564217308026	SC	affect
-0.06407073655777837	SC	affect
0.1891239936507292	SC	affect
0.2875824469931656	SC	affect
-0.1531551707957839	SC	affect
0.04962501653333605	SC	affect
0.2884877771372034	SC	affect
0.1901624622150899	SC	affect
0.3567645394547771	SC	affect
0.4145321267820946	SC	affect
0.3028577535641815	SC	affect
0.2154313240428164	SC	affect
0.03954109016202634	SC	affect
-0.09367805241521908	SC	affect
0.4731205736705301	SC	affect
0.19314705533019821	SC	affect
0.2259997320995746	FC	social
0.2670632780824428	FC	social
-0.06338382377640538	FC	social
0.4691404591806166	FC	social
0.1286281153739967	FC	social
0.2492225151861357	FC	social
0.1534040498136757	FC	social
0.2363931286335359	FC	social
0.1780066930754826	FC	social
0.4525899684669402	FC	social
0.3458239316331347	FC	social
-0.03951833549561538	FC	social
0.3470405704530343	FC	social
0.2836860210036704	FC	social
0.04735782274980706	FC	social
0.4029929139771053	FC	social
-0.2992971766619416	FC	social
-0.160645188121103	FC	social
-0.049120438952294	FC	social
0.3496394249867918	FC	social
0.2941516718993407	FC	social
-0.1629393759774792	FC	social
0.178340719158122	FC	social
-0.1652875122886334	FC	social
0.03532277285522843	FC	social
0.4014692161636902	FC	social
0.470331555673593	FC	social
0.2440425027371589	FC	social
0.0199497080209506	FC	social
0.1720633303785575	FC	social
0.145231363819275	FC	social
0.1923958476287413	FC	social
0.16719048318053537	FC	social
0.1699217147513618	FC	valuation
-0.09431665851057598	FC	valuation
-0.04458096549923473	FC	valuation
0.2653004337007708	FC	valuation
0.07381349114503656	FC	valuation
0.01273435042796649	FC	valuation
-0.216391449512936	FC	valuation
0.1248473253588356	FC	valuation
0.1958533028317217	FC	valuation
0.2260932450558138	FC	valuation
-0.03024325062237222	FC	valuation
-0.01492120676441424	FC	valuation
-0.1070814721126984	FC	valuation
-0.1486529137092303	FC	valuation
0.2702492550486199	FC	valuation
0.06513122771109317	FC	valuation
0.1552257846479446	FC	valuation
0.2478614879173959	FC	valuation
0.08686093627672387	FC	valuation
-0.06695116049897669	FC	valuation
0.1229434199567918	FC	valuation
-0.04095974461058373	FC	valuation
0.1660499998695946	FC	valuation
-0.05207875635727416	FC	valuation
-0.1740568492517221	FC	valuation
-0.2146296620920035	FC	valuation
-0.2297041520376923	FC	valuation
0.04206629680098315	FC	valuation
0.04139194084859839	FC	valuation
0.3769783277730784	FC	valuation
0.0812098318367762	FC	valuation
0.2852766833311192	FC	valuation
0.049226275428453495	FC	valuation
0.3167364565974757	FC	affect
-0.02485844576949393	FC	affect
0.1390942262683024	FC	affect
0.0332339478752361	FC	affect
0.2810431789188538	FC	affect
0.4534222093261109	FC	affect
0.2250844735856193	FC	affect
-0.001924309675593682	FC	affect
0.5056698391051031	FC	affect
0.01845416183002133	FC	affect
-0.05308181667587931	FC	affect
0.1859592051985622	FC	affect
0.3521628606075609	FC	affect
0.2941204566390813	FC	affect
0.02649832646247428	FC	affect
0.1960131559926909	FC	affect
0.3926661977129456	FC	affect
0.4102672120877211	FC	affect
-0.01306591060403032	FC	affect
0.214600593030786	FC	affect
0.3832924019174869	FC	affect
-0.1037574371329915	FC	affect
0.06508232995350484	FC	affect
-0.0004775438952547682	FC	affect
0.330481112218799	FC	affect
0.6011931563122629	FC	affect
0.5157582287751048	FC	affect
0.2113299922132814	FC	affect
-0.2845712650344998	FC	affect
-0.1276433841521812	FC	affect
-0.1742244691064643	FC	affect
0.316190277335269	FC	affect
0.17764841930993328	FC	affect
