score	X_name	y_name
0.5560509664036527	SC	affect
0.5741804877299773	FC	affect
0.3791039317732152	SC	affect
0.5521217531176704	FC	affect
0.4460708849037007	SC	affect
0.45817760840656874	FC	affect
0.5932716593483657	SC	affect
0.5932716593483657	FC	affect
0.02524319784469954	SC	affect
0.031065236459844277	FC	affect
